-43.9244, -19.9331
-43.9241, -19.9319
-43.9241, -19.9318
-43.924, -19.9317
-43.923, -19.9307
-43.9228, -19.9304
-43.9226, -19.9303
-43.9222, -19.9298
-43.9203, -19.9275
-43.9204, -19.9277
-43.9213, -19.9286
-43.9219, -19.9292
-43.9223, -19.9297
-43.9228, -19.9303
-43.923, -19.9304
-43.9232, -19.9307
-43.9238, -19.9314
-43.9215, -19.9221
-43.9202, -19.9224
-43.9195, -19.9226
-43.9192, -19.9226
-43.9191, -19.9227
-43.919, -19.9228
-43.919, -19.9229
-43.9193, -19.9239
-43.923, -19.9217
-43.9228, -19.9218
-43.9226, -19.9218
-43.9225, -19.9218
-43.9215, -19.9221
-43.9202, -19.9224
-43.9195, -19.9226
-43.9192, -19.9226
-43.9191, -19.9227
-43.919, -19.9228
-43.919, -19.9229
-43.9193, -19.9239
-43.9189, -19.9228
-43.9189, -19.9227
-43.9189, -19.9226
-43.919, -19.9226
-43.9195, -19.9224
-43.9202, -19.9223
-43.9214, -19.9219
-43.9214, -19.9219
-43.9225, -19.9217
-43.919, -19.9226
-43.9195, -19.9224
-43.9202, -19.9223
-43.9214, -19.9219
-43.9214, -19.9219
-43.9225, -19.9217
-43.9246, -19.933
-43.9249, -19.9343
-43.9252, -19.9355
-43.9255, -19.9367
-43.9259, -19.9379
-43.923, -19.9217
-43.9228, -19.9218
-43.9226, -19.9218
-43.9225, -19.9218
-43.9215, -19.9221
-43.9202, -19.9224
-43.9195, -19.9226
-43.9192, -19.9226
-43.9191, -19.9227
-43.919, -19.9228
-43.919, -19.9229
-43.9193, -19.9239
-43.919, -19.9226
-43.9195, -19.9224
-43.9202, -19.9223
-43.9214, -19.9219
-43.9214, -19.9219
-43.9225, -19.9217
-43.9248, -19.9343
-43.9247, -19.9342
-43.9244, -19.9331
-43.9244, -19.9331
-43.9241, -19.9319
-43.9241, -19.9318
-43.924, -19.9317
-43.923, -19.9307
-43.9228, -19.9304
-43.9226, -19.9303
-43.9222, -19.9298
-43.9203, -19.9278
-43.9202, -19.9276
-43.9201, -19.9274
-43.92, -19.9269
-43.9197, -19.9258
-43.9195, -19.9251
-43.9194, -19.9247
-43.9213, -19.9286
-43.9219, -19.9292
-43.9223, -19.9297
-43.9228, -19.9303
-43.923, -19.9304
-43.9232, -19.9307
-43.9238, -19.9314
-43.9241, -19.9317
-43.9243, -19.932
-43.9246, -19.933
-43.9249, -19.9343
-43.9252, -19.9355
-43.9223, -19.9297
-43.9228, -19.9303
-43.923, -19.9304
-43.9232, -19.9307
-43.9238, -19.9314
-43.9241, -19.9317
-43.9243, -19.932
-43.9246, -19.933
-43.9249, -19.9343
-43.9252, -19.9355
-43.9259, -19.9385
-43.9254, -19.9367
-43.9251, -19.9356
-43.9251, -19.9354
-43.9249, -19.935
-43.9249, -19.9346
-43.9248, -19.9343
-43.9247, -19.9342
-43.9244, -19.9331
-43.9244, -19.9331
-43.9241, -19.9319
-43.9241, -19.9318
-43.924, -19.9317
-43.923, -19.9307
-43.9228, -19.9304
-43.9213, -19.9286
-43.9219, -19.9292
-43.9223, -19.9297
-43.9228, -19.9303
-43.923, -19.9304
-43.9232, -19.9307
-43.9238, -19.9314
-43.9241, -19.9317
-43.9243, -19.932
-43.9246, -19.933
-43.9249, -19.9343
-43.9252, -19.9355
-43.9255, -19.9367
-43.9259, -19.9379
-43.9247, -19.9342
-43.9244, -19.9331
-43.9244, -19.9331
-43.9241, -19.9319
-43.9241, -19.9318
-43.924, -19.9317
-43.923, -19.9307
-43.9228, -19.9304
-43.9226, -19.9303
-43.9222, -19.9298
-43.9203, -19.9278
-43.9202, -19.9276
-43.9201, -19.9274
-43.92, -19.9269
-43.9197, -19.9258
-43.9195, -19.9251
-43.9194, -19.9247
-43.923, -19.9217
-43.9228, -19.9218
-43.9226, -19.9218
-43.9225, -19.9218
-43.9215, -19.9221
-43.9202, -19.9224
-43.9195, -19.9226
-43.9192, -19.9226
-43.9191, -19.9227
-43.919, -19.9228
-43.919, -19.9229
-43.9193, -19.9239
-43.9195, -19.9224
-43.9202, -19.9223
-43.9214, -19.9219
-43.9214, -19.9219
-43.9225, -19.9217
-43.9189, -19.9228
-43.9189, -19.9227
-43.9189, -19.9226
-43.919, -19.9226
-43.9195, -19.9224
-43.9202, -19.9223
-43.9214, -19.9219
-43.9214, -19.9219
-43.9225, -19.9217
-43.923, -19.9217
-43.9228, -19.9218
-43.9226, -19.9218
-43.9225, -19.9218
-43.9215, -19.9221
-43.9202, -19.9224
-43.9195, -19.9226
-43.9192, -19.9226
-43.9191, -19.9227
-43.919, -19.9228
-43.919, -19.9229
-43.9193, -19.9239
-43.9251, -19.9354
-43.9249, -19.935
-43.9249, -19.9346
-43.9248, -19.9343
-43.9247, -19.9342
-43.9244, -19.9331
-43.9244, -19.9331
-43.9241, -19.9319
-43.9241, -19.9318
-43.924, -19.9317
-43.923, -19.9307
-43.9228, -19.9304
-43.9226, -19.9303
-43.9222, -19.9298
-43.9189, -19.9228
-43.9189, -19.9227
-43.9189, -19.9226
-43.919, -19.9226
-43.9195, -19.9224
-43.9202, -19.9223
-43.9214, -19.9219
-43.9214, -19.9219
-43.9225, -19.9217
-43.923, -19.9217
-43.9228, -19.9218
-43.9226, -19.9218
-43.9225, -19.9218
-43.9215, -19.9221
-43.9202, -19.9224
-43.9246, -19.933
-43.9249, -19.9343
-43.9252, -19.9355
-43.9255, -19.9367
-43.9259, -19.9379
-43.9225, -19.9218
-43.9215, -19.9221
-43.9202, -19.9224
-43.9195, -19.9226
-43.9192, -19.9226
-43.9191, -19.9227
-43.919, -19.9228
-43.919, -19.9229
-43.9193, -19.9239
-43.9259, -19.9385
-43.9254, -19.9367
-43.9251, -19.9356
-43.9251, -19.9354
-43.9249, -19.935
-43.9249, -19.9346
-43.9248, -19.9343
-43.9247, -19.9342
-43.9244, -19.9331
-43.9244, -19.9331
-43.9241, -19.9319
-43.9241, -19.9318
-43.924, -19.9317
-43.923, -19.9307
-43.9228, -19.9304
-43.9189, -19.9228
-43.9189, -19.9227
-43.9189, -19.9226
-43.919, -19.9226
-43.9195, -19.9224
-43.9202, -19.9223
-43.9214, -19.9219
-43.9214, -19.9219
-43.9225, -19.9217
-43.9244, -19.9331
-43.9244, -19.9331
-43.9241, -19.9319
-43.9241, -19.9318
-43.924, -19.9317
-43.923, -19.9307
-43.9228, -19.9304
-43.9226, -19.9303
-43.9222, -19.9298
-43.9203, -19.9278
-43.9202, -19.9276
-43.9201, -19.9274
-43.92, -19.9269
-43.9197, -19.9258
-43.9195, -19.9251
-43.923, -19.9217
-43.9228, -19.9218
-43.9226, -19.9218
-43.9225, -19.9218
-43.9215, -19.9221
-43.9202, -19.9224
-43.9195, -19.9226
-43.9192, -19.9226
-43.9191, -19.9227
-43.919, -19.9228
-43.919, -19.9229
-43.9193, -19.9239
-43.9196, -19.9251
-43.919, -19.9226
-43.9195, -19.9224
-43.9202, -19.9223
-43.9214, -19.9219
-43.9214, -19.9219
-43.9225, -19.9217
-43.9246, -19.933
-43.9249, -19.9343
-43.9252, -19.9355
-43.9255, -19.9367
-43.9259, -19.9379
-43.9254, -19.9367
-43.9251, -19.9356
-43.9251, -19.9354
-43.9249, -19.935
-43.9249, -19.9346
-43.9248, -19.9343
-43.9247, -19.9342
-43.9244, -19.9331
-43.9244, -19.9331
-43.9241, -19.9319
-43.923, -19.9217
-43.9228, -19.9218
-43.9226, -19.9218
-43.9225, -19.9218
-43.9215, -19.9221
-43.9202, -19.9224
-43.9259, -19.9385
-43.9254, -19.9367
-43.9251, -19.9356
-43.9251, -19.9354
-43.9249, -19.935
-43.9249, -19.9346
-43.9248, -19.9343
-43.9247, -19.9342
-43.9244, -19.9331
-43.9244, -19.9331
-43.9241, -19.9319
-43.9241, -19.9318
-43.924, -19.9317
-43.923, -19.9307
-43.9228, -19.9304
-43.9226, -19.9303
-43.9222, -19.9298
-43.9203, -19.9278
-43.9202, -19.9276
-43.9201, -19.9274
-43.92, -19.9269
-43.9197, -19.9258
-43.9195, -19.9251
-43.9194, -19.9247
-43.9247, -19.9342
-43.9244, -19.9331
-43.9244, -19.9331
-43.9241, -19.9319
-43.9241, -19.9318
-43.924, -19.9317
-43.923, -19.9307
-43.9228, -19.9304
-43.9226, -19.9303
-43.9222, -19.9298
-43.9203, -19.9278
-43.9202, -19.9276
-43.9201, -19.9274
-43.92, -19.9269
-43.9197, -19.9258
-43.9195, -19.9251
-43.9213, -19.9286
-43.9219, -19.9292
-43.9223, -19.9297
-43.9228, -19.9303
-43.923, -19.9304
-43.9232, -19.9307
-43.9238, -19.9314
-43.9241, -19.9317
-43.9243, -19.932
-43.9246, -19.933
-43.9249, -19.9343
-43.9252, -19.9355
-43.9248, -19.9343
-43.9247, -19.9342
-43.9244, -19.9331
-43.9244, -19.9331
-43.9241, -19.9319
-43.9241, -19.9318
-43.924, -19.9317
-43.923, -19.9307
-43.9228, -19.9304
-43.9226, -19.9303
-43.9222, -19.9298
-43.9203, -19.9278
-43.9202, -19.9276
-43.9201, -19.9274
-43.92, -19.9269
-43.9197, -19.9258
-43.9195, -19.9251
-43.9194, -19.9247
-43.9194, -19.9247
-43.9192, -19.924
-43.9213, -19.9286
-43.9219, -19.9292
-43.9223, -19.9297
-43.9228, -19.9303
-43.923, -19.9304
-43.9232, -19.9307
-43.9238, -19.9314
-43.9241, -19.9317
-43.9243, -19.932
-43.9246, -19.933
-43.9249, -19.9343
-43.9252, -19.9355
-43.9213, -19.9286
-43.9219, -19.9292
-43.9223, -19.9297
-43.9228, -19.9303
-43.923, -19.9304
-43.9232, -19.9307
-43.9238, -19.9314
-43.9241, -19.9317
-43.923, -19.9217
-43.9228, -19.9218
-43.9226, -19.9218
-43.9225, -19.9218
-43.9215, -19.9221
-43.9202, -19.9224
-43.9195, -19.9226
-43.9192, -19.9226
-43.9191, -19.9227
-43.919, -19.9228
-43.919, -19.9229
-43.9193, -19.9239
-43.9196, -19.9251
-43.9202, -19.9223
-43.9214, -19.9219
-43.9214, -19.9219
-43.9225, -19.9217
-43.9195, -19.9226
-43.9192, -19.9226
-43.9191, -19.9227
-43.919, -19.9228
-43.919, -19.9229
-43.9193, -19.9239
-43.9196, -19.9251
-43.9198, -19.9258
-43.923, -19.9217
-43.9228, -19.9218
-43.9226, -19.9218
-43.9225, -19.9218
-43.9215, -19.9221
-43.9202, -19.9224
-43.9195, -19.9226
-43.9192, -19.9226
-43.9191, -19.9227
-43.919, -19.9228
-43.919, -19.9229
-43.9193, -19.9239
-43.923, -19.9217
-43.9228, -19.9218
-43.9226, -19.9218
-43.9225, -19.9218
-43.9215, -19.9221
-43.9202, -19.9224
-43.9195, -19.9226
-43.9192, -19.9226
-43.9191, -19.9227
-43.919, -19.9228
-43.919, -19.9229
-43.9193, -19.9239
-43.9196, -19.9251
-43.9198, -19.9258
-43.9199, -19.9263
-43.9201, -19.9267
-43.9202, -19.9273
-43.9203, -19.9275
-43.9248, -19.9343
-43.9247, -19.9342
-43.9244, -19.9331
-43.9244, -19.9331
-43.9241, -19.9319
-43.9241, -19.9318
-43.924, -19.9317
-43.923, -19.9307
-43.9228, -19.9304
-43.9226, -19.9303
-43.9222, -19.9298
-43.9203, -19.9278
-43.9202, -19.9276
-43.9201, -19.9274
-43.92, -19.9269
-43.9195, -19.9251
-43.9213, -19.9286
-43.9219, -19.9292
-43.9223, -19.9297
-43.9228, -19.9303
-43.923, -19.9304
-43.9232, -19.9307
-43.9238, -19.9314
-43.9241, -19.9317
-43.9243, -19.932
-43.9246, -19.933
-43.9249, -19.9343
-43.9252, -19.9355
-43.9255, -19.9367
-43.9259, -19.9379
-43.9249, -19.9346
-43.9248, -19.9343
-43.9247, -19.9342
-43.9244, -19.9331
-43.9244, -19.9331
-43.9241, -19.9319
-43.9241, -19.9318
-43.924, -19.9317
-43.923, -19.9307
-43.9228, -19.9304
-43.9226, -19.9303
-43.9222, -19.9298
-43.9203, -19.9278
-43.9202, -19.9276
-43.9201, -19.9274
-43.92, -19.9269
-43.9197, -19.9258
-43.9195, -19.9251
-43.9194, -19.9247
-43.9194, -19.9247
-43.9192, -19.924
-43.9191, -19.9238
-43.9189, -19.9228
-43.9189, -19.9227
-43.9189, -19.9226
-43.919, -19.9226
-43.9195, -19.9224
-43.9202, -19.9223
-43.9214, -19.9219
-43.9214, -19.9219
-43.9225, -19.9217
-43.9251, -19.9354
-43.9249, -19.935
-43.9249, -19.9346
-43.9248, -19.9343
-43.9247, -19.9342
-43.9244, -19.9331
-43.9244, -19.9331
-43.9241, -19.9319
-43.9241, -19.9318
-43.924, -19.9317
-43.923, -19.9307
-43.9228, -19.9304
-43.9226, -19.9303
-43.9222, -19.9298
-43.9203, -19.9278
-43.9202, -19.9276
-43.9201, -19.9274
-43.92, -19.9269
-43.9197, -19.9258
-43.9195, -19.9251
-43.9194, -19.9247
-43.9259, -19.9385
-43.9254, -19.9367
-43.9251, -19.9356
-43.9251, -19.9354
-43.9249, -19.935
-43.9249, -19.9346
-43.9248, -19.9343
-43.9247, -19.9342
-43.9244, -19.9331
-43.9244, -19.9331
-43.9241, -19.9319
-43.9241, -19.9318
-43.924, -19.9317
-43.923, -19.9307
-43.9228, -19.9304
-43.9226, -19.9303
-43.9222, -19.9298
-43.9203, -19.9278
-43.92, -19.9269
-43.9197, -19.9258
-43.9195, -19.9251
-43.9194, -19.9247
-43.9259, -19.9385
-43.9254, -19.9367
-43.9251, -19.9356
-43.9251, -19.9354
-43.9249, -19.935
-43.9249, -19.9346
-43.9248, -19.9343
-43.9247, -19.9342
-43.9244, -19.9331
-43.9244, -19.9331
-43.9241, -19.9319
-43.9241, -19.9318
-43.924, -19.9317
-43.923, -19.9307
-43.9228, -19.9304
-43.9226, -19.9303
-43.9222, -19.9298
-43.9203, -19.9278
-43.9202, -19.9276
-43.9201, -19.9274
-43.92, -19.9269
-43.9197, -19.9258
-43.9195, -19.9251
-43.9194, -19.9247
-43.9259, -19.9385
-43.9254, -19.9367
-43.9251, -19.9356
-43.9251, -19.9354
-43.9249, -19.935
-43.9249, -19.9346
-43.9248, -19.9343
-43.9247, -19.9342
-43.9244, -19.9331
-43.9244, -19.9331
-43.9241, -19.9319
-43.9241, -19.9318
-43.924, -19.9317
-43.923, -19.9307
-43.9228, -19.9304
-43.9226, -19.9303
-43.9222, -19.9298
-43.9203, -19.9278
-43.9202, -19.9276
-43.9201, -19.9274
-43.92, -19.9269
-43.9197, -19.9258
-43.9195, -19.9251
-43.9259, -19.9385
-43.9254, -19.9367
-43.9251, -19.9356
-43.9251, -19.9354
-43.9249, -19.935
-43.9249, -19.9346
-43.9248, -19.9343
-43.9247, -19.9342
-43.9244, -19.9331
-43.9244, -19.9331
-43.9241, -19.9319
-43.9241, -19.9318
-43.924, -19.9317
-43.923, -19.9307
-43.9228, -19.9304
-43.9226, -19.9303
-43.9222, -19.9298
-43.9203, -19.9278
-43.9202, -19.9276
-43.9201, -19.9274
-43.92, -19.9269
-43.9197, -19.9258
-43.9195, -19.9251
-43.9194, -19.9247
-43.9195, -19.9226
-43.9192, -19.9226
-43.9191, -19.9227
-43.919, -19.9228
-43.919, -19.9229
-43.9193, -19.9239
-43.9196, -19.9251
-43.9198, -19.9258
-43.9199, -19.9263
-43.9201, -19.9267
-43.9202, -19.9273
-43.9203, -19.9275
-43.9204, -19.9277
-43.9213, -19.9286
-43.9219, -19.9292
-43.9223, -19.9297
-43.9228, -19.9303
-43.923, -19.9304
-43.9232, -19.9307
-43.9238, -19.9314
-43.9241, -19.9317
-43.9243, -19.932
-43.9246, -19.933
-43.9249, -19.9343
-43.9252, -19.9355
-43.9255, -19.9367
-43.9259, -19.9379
-43.923, -19.9217
-43.9228, -19.9218
-43.9226, -19.9218
-43.9225, -19.9218
-43.9215, -19.9221
-43.9202, -19.9224
-43.9195, -19.9226
-43.9192, -19.9226
-43.9191, -19.9227
-43.919, -19.9228
-43.919, -19.9229
-43.9193, -19.9239
-43.9196, -19.9251
-43.9198, -19.9258
-43.9199, -19.9263
-43.9201, -19.9267
-43.9202, -19.9273
-43.9203, -19.9275
-43.9204, -19.9277
-43.9213, -19.9286
-43.9219, -19.9292
-43.9223, -19.9297
-43.9228, -19.9303
-43.923, -19.9304
-43.9232, -19.9307
-43.9238, -19.9314
-43.9241, -19.9317
-43.9243, -19.932
-43.9246, -19.933
-43.9249, -19.9343
-43.9252, -19.9355
-43.9255, -19.9367
-43.9259, -19.9379
-43.923, -19.9217
-43.9228, -19.9218
-43.9226, -19.9218
-43.9225, -19.9218
-43.9215, -19.9221
-43.9202, -19.9224
-43.9195, -19.9226
-43.9192, -19.9226
-43.9191, -19.9227
-43.919, -19.9228
-43.919, -19.9229
-43.9193, -19.9239
-43.9196, -19.9251
-43.9198, -19.9258
-43.9199, -19.9263
-43.9201, -19.9267
-43.9202, -19.9273
-43.9203, -19.9275
-43.9204, -19.9277
-43.9213, -19.9286
-43.9219, -19.9292
-43.9223, -19.9297
-43.9228, -19.9303
-43.923, -19.9304
-43.9232, -19.9307
-43.9238, -19.9314
-43.9241, -19.9317
-43.9243, -19.932
-43.9246, -19.933
-43.9249, -19.9343
-43.9252, -19.9355
-43.9255, -19.9367
-43.9259, -19.9379
-43.923, -19.9217
-43.9228, -19.9218
-43.9226, -19.9218
-43.9225, -19.9218
-43.9215, -19.9221
-43.9202, -19.9224
-43.9195, -19.9226
-43.9192, -19.9226
-43.9191, -19.9227
-43.919, -19.9228
-43.919, -19.9229
-43.9193, -19.9239
-43.9196, -19.9251
-43.9198, -19.9258
-43.9199, -19.9263
-43.9201, -19.9267
-43.9202, -19.9273
-43.9203, -19.9275
-43.9204, -19.9277
-43.9213, -19.9286
-43.9219, -19.9292
-43.9223, -19.9297
-43.9228, -19.9303
-43.923, -19.9304
-43.9232, -19.9307
-43.9238, -19.9314
-43.9241, -19.9317
-43.9243, -19.932
-43.9246, -19.933
-43.9249, -19.9343
-43.9252, -19.9355
-43.9255, -19.9367
-43.9259, -19.9379
-43.923, -19.9217
-43.9228, -19.9218
-43.9226, -19.9218
-43.9225, -19.9218
-43.9215, -19.9221
-43.9202, -19.9224
-43.9195, -19.9226
-43.9192, -19.9226
-43.9191, -19.9227
-43.919, -19.9228
-43.919, -19.9229
-43.9193, -19.9239
-43.9196, -19.9251
-43.9198, -19.9258
-43.9199, -19.9263
-43.9201, -19.9267
-43.9202, -19.9273
-43.9203, -19.9275
-43.9204, -19.9277
-43.9213, -19.9286
-43.9219, -19.9292
-43.9223, -19.9297
-43.9228, -19.9303
-43.923, -19.9304
-43.9232, -19.9307
-43.9238, -19.9314
-43.9241, -19.9317
-43.9243, -19.932
-43.9246, -19.933
-43.9249, -19.9343
-43.9252, -19.9355
-43.9255, -19.9367
-43.9259, -19.9379
-43.9259, -19.9385
-43.9254, -19.9367
-43.9251, -19.9356
-43.9251, -19.9354
-43.9249, -19.935
-43.9249, -19.9346
-43.9248, -19.9343
-43.9247, -19.9342
-43.9244, -19.9331
-43.9244, -19.9331
-43.9241, -19.9319
-43.9241, -19.9318
-43.924, -19.9317
-43.923, -19.9307
-43.9228, -19.9304
-43.9226, -19.9303
-43.9222, -19.9298
-43.9203, -19.9278
-43.9202, -19.9276
-43.9201, -19.9274
-43.92, -19.9269
-43.9197, -19.9258
-43.9195, -19.9251
-43.9194, -19.9247
-43.9194, -19.9247
-43.9192, -19.924
-43.9195, -19.9226
-43.9192, -19.9226
-43.9191, -19.9227
-43.919, -19.9228
-43.919, -19.9229
-43.9193, -19.9239
-43.9196, -19.9251
-43.9198, -19.9258
-43.9199, -19.9263
-43.9201, -19.9267
-43.9202, -19.9273
-43.9203, -19.9275
-43.9204, -19.9277
-43.9213, -19.9286
-43.9219, -19.9292
-43.9223, -19.9297
-43.9228, -19.9303
-43.923, -19.9304
-43.9232, -19.9307
-43.9238, -19.9314
-43.9241, -19.9317
-43.9243, -19.932
-43.9246, -19.933
-43.9249, -19.9343
-43.9252, -19.9355
-43.9255, -19.9367
-43.9259, -19.9379
-43.923, -19.9217
-43.9228, -19.9218
-43.9226, -19.9218
-43.9225, -19.9218
-43.9215, -19.9221
-43.9202, -19.9224
-43.9195, -19.9226
-43.9192, -19.9226
-43.9191, -19.9227
-43.919, -19.9228
-43.919, -19.9229
-43.9193, -19.9239
-43.9196, -19.9251
-43.9198, -19.9258
-43.9199, -19.9263
-43.9201, -19.9267
-43.9202, -19.9273
-43.9203, -19.9275
-43.9204, -19.9277
-43.9213, -19.9286
-43.9219, -19.9292
-43.9223, -19.9297
-43.9228, -19.9303
-43.923, -19.9304
-43.9232, -19.9307
-43.9238, -19.9314
-43.9241, -19.9317
-43.9243, -19.932
-43.9246, -19.933
-43.9249, -19.9343
-43.9252, -19.9355
-43.9255, -19.9367
-43.9259, -19.9379
-43.9248, -19.9343
-43.9247, -19.9342
-43.9244, -19.9331
-43.9244, -19.9331
-43.9241, -19.9319
-43.9241, -19.9318
-43.924, -19.9317
-43.923, -19.9307
-43.9228, -19.9304
-43.9226, -19.9303
-43.9222, -19.9298
-43.9203, -19.9278
-43.9202, -19.9276
-43.9201, -19.9274
-43.92, -19.9269
-43.9197, -19.9258
-43.9195, -19.9251
-43.9194, -19.9247
-43.9195, -19.9251
-43.9194, -19.9247
-43.923, -19.9217
-43.9228, -19.9218
-43.9226, -19.9218
-43.9225, -19.9218
-43.9215, -19.9221
-43.9202, -19.9224
-43.9195, -19.9226
-43.9192, -19.9226
-43.9191, -19.9227
-43.919, -19.9228
-43.919, -19.9229
-43.9193, -19.9239
-43.9196, -19.9251
-43.9198, -19.9258
-43.9199, -19.9263
-43.9201, -19.9267
-43.9202, -19.9273
-43.9203, -19.9275
-43.9204, -19.9277
-43.9213, -19.9286
-43.9219, -19.9292
-43.9223, -19.9297
-43.9228, -19.9303
-43.923, -19.9304
-43.9232, -19.9307
-43.9238, -19.9314
-43.9241, -19.9317
-43.9255, -19.9367
-43.9259, -19.9379
-43.9248, -19.9343
-43.9247, -19.9342
-43.9244, -19.9331
-43.9244, -19.9331
-43.9241, -19.9319
-43.9241, -19.9318
-43.924, -19.9317
-43.923, -19.9307
-43.9228, -19.9304
-43.9226, -19.9303
-43.9222, -19.9298
-43.9203, -19.9278
-43.9202, -19.9276
-43.9201, -19.9274
-43.92, -19.9269
-43.9197, -19.9258
-43.9195, -19.9251
-43.9194, -19.9247
-43.9194, -19.9247
-43.9192, -19.924
-43.9202, -19.9224
-43.9195, -19.9226
-43.9192, -19.9226
-43.9191, -19.9227
-43.919, -19.9228
-43.919, -19.9229
-43.9193, -19.9239
-43.9196, -19.9251
-43.9198, -19.9258
-43.9199, -19.9263
-43.9201, -19.9267
-43.9202, -19.9273
-43.9203, -19.9275
-43.9204, -19.9277
-43.9213, -19.9286
-43.9219, -19.9292
-43.9223, -19.9297
-43.9228, -19.9303
-43.923, -19.9304
-43.9232, -19.9307
-43.9238, -19.9314
-43.9241, -19.9317
-43.9243, -19.932
-43.9246, -19.933
-43.9249, -19.9343
-43.9252, -19.9355
-43.9255, -19.9367
-43.9259, -19.9379
-43.9248, -19.9343
-43.9247, -19.9342
-43.9244, -19.9331
-43.9244, -19.9331
-43.9241, -19.9319
-43.9241, -19.9318
-43.924, -19.9317
-43.923, -19.9307
-43.9228, -19.9304
-43.9226, -19.9303
-43.9222, -19.9298
-43.9203, -19.9278
-43.9202, -19.9276
-43.9201, -19.9274
-43.92, -19.9269
-43.9197, -19.9258
-43.9195, -19.9251
-43.9194, -19.9247
-43.9194, -19.9247
-43.9192, -19.924
-43.9222, -19.9298
-43.9203, -19.9278
-43.9202, -19.9276
-43.9201, -19.9274
-43.92, -19.9269
-43.9197, -19.9258
-43.9195, -19.9251
-43.9194, -19.9247
-43.9259, -19.9385
-43.9254, -19.9367
-43.9251, -19.9356
-43.9251, -19.9354
-43.9249, -19.935
-43.9249, -19.9346
-43.9248, -19.9343
-43.9247, -19.9342
-43.9244, -19.9331
-43.9244, -19.9331
-43.9241, -19.9319
-43.9241, -19.9318
-43.924, -19.9317
-43.923, -19.9307
-43.9228, -19.9304
-43.9259, -19.9385
-43.9254, -19.9367
-43.9251, -19.9356
-43.9251, -19.9354
-43.9249, -19.935
-43.9249, -19.9346
-43.9248, -19.9343
-43.9247, -19.9342
-43.9244, -19.9331
-43.9244, -19.9331
-43.9241, -19.9319
-43.9222, -19.9298
-43.9203, -19.9278
-43.9202, -19.9276
-43.9201, -19.9274
-43.92, -19.9269
-43.9197, -19.9258
-43.9195, -19.9251
-43.923, -19.9217
-43.9228, -19.9218
-43.9226, -19.9218
-43.9225, -19.9218
-43.9215, -19.9221
-43.9202, -19.9224
-43.9195, -19.9226
-43.9192, -19.9226
-43.9191, -19.9227
-43.919, -19.9228
-43.919, -19.9229
-43.9193, -19.9239
-43.9196, -19.9251
-43.9198, -19.9258
-43.9199, -19.9263
-43.9201, -19.9267
-43.9259, -19.9385
-43.9254, -19.9367
-43.9251, -19.9356
-43.9251, -19.9354
-43.9249, -19.935
-43.9249, -19.9346
-43.9248, -19.9343
-43.9247, -19.9342
-43.9244, -19.9331
-43.9244, -19.9331
-43.9246, -19.933
-43.9249, -19.9343
-43.9252, -19.9355
-43.9252, -19.9355
-43.9249, -19.9346
-43.9248, -19.9343
-43.9247, -19.9342
-43.9244, -19.9331
-43.9244, -19.9331
-43.9241, -19.9319
-43.9241, -19.9318
-43.924, -19.9317
-43.923, -19.9307
-43.9228, -19.9304
-43.9226, -19.9303
-43.9222, -19.9298
-43.9203, -19.9278
-43.9202, -19.9276
-43.9201, -19.9274
-43.92, -19.9269
-43.9197, -19.9258
-43.9195, -19.9251
-43.9194, -19.9247
